line_index,raw_line,subframe_index,start_byte,end_byte,uid,pdu_hex,crc_calc,valid
1071,01 03 20 00 13 06 0B 00 00 00 00 00 13 07 0E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 63 4D CE FA 01 03 00 A6 00 24 A5 F2,1,37,44,1,03 00 A6 00 24,F2A5,OK
1077,01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,0,7,1,03 61 B4 00 01,D0DB,OK
1077,01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,8,14,1,03 02 00 7C,A5B9,OK
1079,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
1081,01 03 24 00 00 55 7E 00 00 56 1F 00 00 55 23 00 02 E8 28 00 02 EA 4A 00 02 E8 D9 00 05 0A 11 00 05 0C 10 00 05 09 97 DF 41 01 03 00 66 00 10 A4 19,0,0,40,1,03 24 00 00 55 7E 00 00 56 1F 00 00 55 23 00 02 E8 28 00 02 EA 4A 00 02 E8 D9 00 05 0A 11 00 05 0C 10 00 05 09 97,41DF,OK
1081,01 03 24 00 00 55 7E 00 00 56 1F 00 00 55 23 00 02 E8 28 00 02 EA 4A 00 02 E8 D9 00 05 0A 11 00 05 0C 10 00 05 09 97 DF 41 01 03 00 66 00 10 A4 19,1,41,48,1,03 00 66 00 10,19A4,OK
1083,01 03 20 00 13 1B 6E 00 00 00 00 00 13 1C C9 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 73 22 1B 0D 01 03 00 A6 00 24 A5 F2,0,0,36,1,03 20 00 13 1B 6E 00 00 00 00 00 13 1C C9 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 73 22,0D1B,OK
1083,01 03 20 00 13 1B 6E 00 00 00 00 00 13 1C C9 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 73 22 1B 0D 01 03 00 A6 00 24 A5 F2,1,37,44,1,03 00 A6 00 24,F2A5,OK
1087,03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 89 59 4C 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,45,52,1,03 61 B4 00 01,D0DB,OK
1087,03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 89 59 4C 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,53,59,1,03 02 00 7C,A5B9,OK
1089,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
1091,01 03 24 00 00 56 64 00 00 56 A9 00 00 55 93 00 02 E8 4B 00 02 E9 3E 00 02 E9 6E 00 05 08 C0 00 05 0B 78 00 05 0A F0 1E A1,0,0,40,1,03 24 00 00 56 64 00 00 56 A9 00 00 55 93 00 02 E8 4B 00 02 E9 3E 00 02 E9 6E 00 05 08 C0 00 05 0B 78 00 05 0A F0,A11E,OK
1093,01 03 00 66 00 10 A4 19,0,0,7,1,03 00 66 00 10,19A4,OK
1095,01 03 20 00 13 37 CE 00 00 00 00 00 13 3D 58 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E9 7E 2F 12,0,0,36,1,03 20 00 13 37 CE 00 00 00 00 00 13 3D 58 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E9 7E,122F,OK
1097,01 03 00 A6 00 24 A5 F2,0,0,7,1,03 00 A6 00 24,F2A5,OK
1103,01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,0,7,1,03 61 B4 00 01,D0DB,OK
1103,01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,8,14,1,03 02 00 7C,A5B9,OK
1105,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
1107,01 03 24 00 00 55 FC 00 00 55 E7 00 00 55 04 00 02 E4 78 00 02 E8 D3 00 02 E9 03 00 05 04 11 00 05 0C A2 00 05 06 5F F4 2D 01 03 00 66 00 10 A4 19,0,0,40,1,03 24 00 00 55 FC 00 00 55 E7 00 00 55 04 00 02 E4 78 00 02 E8 D3 00 02 E9 03 00 05 04 11 00 05 0C A2 00 05 06 5F,2DF4,OK
1107,01 03 24 00 00 55 FC 00 00 55 E7 00 00 55 04 00 02 E4 78 00 02 E8 D3 00 02 E9 03 00 05 04 11 00 05 0C A2 00 05 06 5F F4 2D 01 03 00 66 00 10 A4 19,1,41,48,1,03 00 66 00 10,19A4,OK
1109,01 03 20 00 13 16 2C 00 00 00 00 00 13 18 9C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 9A 58 11 AE 01 03 00 A6 00 24 A5 F2,0,0,36,1,03 20 00 13 16 2C 00 00 00 00 00 13 18 9C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 9A 58,AE11,OK
1109,01 03 20 00 13 16 2C 00 00 00 00 00 13 18 9C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 9A 58 11 AE 01 03 00 A6 00 24 A5 F2,1,37,44,1,03 00 A6 00 24,F2A5,OK
1113,03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 89 D7 C1 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,45,52,1,03 61 B4 00 01,D0DB,OK
1113,03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 89 D7 C1 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,53,59,1,03 02 00 7C,A5B9,OK
1115,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
1117,01 03 24 00 00 55 97 00 00 55 AF 00 00 55 0D 00 02 E5 28 00 02 E9 51 00 02 E8 29 00 05 05 E8 00 05 0B D5 00 05 05 E8 AF D8 01 03 00 66 00 10 A4 19,0,0,40,1,03 24 00 00 55 97 00 00 55 AF 00 00 55 0D 00 02 E5 28 00 02 E9 51 00 02 E8 29 00 05 05 E8 00 05 0B D5 00 05 05 E8,D8AF,OK
1117,01 03 24 00 00 55 97 00 00 55 AF 00 00 55 0D 00 02 E5 28 00 02 E9 51 00 02 E8 29 00 05 05 E8 00 05 0B D5 00 05 05 E8 AF D8 01 03 00 66 00 10 A4 19,1,41,48,1,03 00 66 00 10,19A4,OK
1119,01 03 20 00 13 0C F8 00 00 00 00 00 13 0E 0F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 67 11 C9 AE 01 03 00 A6 00 24 A5 F2,0,0,36,1,03 20 00 13 0C F8 00 00 00 00 00 13 0E 0F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 67 11,AEC9,OK
1119,01 03 20 00 13 0C F8 00 00 00 00 00 13 0E 0F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 67 11 C9 AE 01 03 00 A6 00 24 A5 F2,1,37,44,1,03 00 A6 00 24,F2A5,OK
1123,03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 89 A4 B0 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,45,52,1,03 61 B4 00 01,D0DB,OK
1123,03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 89 A4 B0 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,53,59,1,03 02 00 7C,A5B9,OK
1125,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
1127,01 03 24 00 00 56 40 00 00 56 8D 00 00 55 B8 00 02 E8 66 00 02 E9 EF 00 02 E8 B0 00 05 0A 0C 00 05 0B 57 00 05 09 DC 7E 15,0,0,40,1,03 24 00 00 56 40 00 00 56 8D 00 00 55 B8 00 02 E8 66 00 02 E9 EF 00 02 E8 B0 00 05 0A 0C 00 05 0B 57 00 05 09 DC,157E,OK
1129,01 03 00 66 00 10 A4 19,0,0,7,1,03 00 66 00 10,19A4,OK
1131,01 03 20 00 13 39 73 00 00 00 00 00 13 3C 37 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 A5 16 97 C5,0,0,36,1,03 20 00 13 39 73 00 00 00 00 00 13 3C 37 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 A5 16,C597,OK
1133,01 03 00 A6 00 24 A5 F2,0,0,7,1,03 00 A6 00 24,F2A5,OK
1139,01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,0,7,1,03 61 B4 00 01,D0DB,OK
1139,01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,8,14,1,03 02 00 7C,A5B9,OK
1141,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
1143,01 03 24 00 00 56 8F 00 00 56 B1 00 00 55 A0 00 02 E6 F3 00 02 E9 8B 00 02 EA 39 00 05 07 11 00 05 0D 78 00 05 0A 2E 88 22 01 03 00 66 00 10 A4 19,0,0,40,1,03 24 00 00 56 8F 00 00 56 B1 00 00 55 A0 00 02 E6 F3 00 02 E9 8B 00 02 EA 39 00 05 07 11 00 05 0D 78 00 05 0A 2E,2288,OK
1143,01 03 24 00 00 56 8F 00 00 56 B1 00 00 55 A0 00 02 E6 F3 00 02 E9 8B 00 02 EA 39 00 05 07 11 00 05 0D 78 00 05 0A 2E 88 22 01 03 00 66 00 10 A4 19,1,41,48,1,03 00 66 00 10,19A4,OK
1145,01 03 20 00 13 3F D2 00 00 00 00 00 13 44 94 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 D8 8B C7 59 01 03 00 A6 00 24 A5 F2,0,0,36,1,03 20 00 13 3F D2 00 00 00 00 00 13 44 94 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 D8 8B,59C7,OK
1145,01 03 20 00 13 3F D2 00 00 00 00 00 13 44 94 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 D8 8B C7 59 01 03 00 A6 00 24 A5 F2,1,37,44,1,03 00 A6 00 24,F2A5,OK
1149,03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 89 08 FC 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,45,52,1,03 61 B4 00 01,D0DB,OK
1149,03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 89 08 FC 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,53,59,1,03 02 00 7C,A5B9,OK
1151,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
1153,01 03 24 00 00 56 5A 00 00 56 36 00 00 55 63 00 02 E4 C5 00 02 E8 FB 00 02 E9 64 00 05 04 64 00 05 0D 16 00 05 07 0D 81 31 01 03 00 66 00 10 A4 19,0,0,40,1,03 24 00 00 56 5A 00 00 56 36 00 00 55 63 00 02 E4 C5 00 02 E8 FB 00 02 E9 64 00 05 04 64 00 05 0D 16 00 05 07 0D,3181,OK
1153,01 03 24 00 00 56 5A 00 00 56 36 00 00 55 63 00 02 E4 C5 00 02 E8 FB 00 02 E9 64 00 05 04 64 00 05 0D 16 00 05 07 0D 81 31 01 03 00 66 00 10 A4 19,1,41,48,1,03 00 66 00 10,19A4,OK
1155,01 03 20 00 13 2A FB 00 00 00 00 00 13 2E 0C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 AD 70 32 6D,0,0,36,1,03 20 00 13 2A FB 00 00 00 00 00 13 2E 0C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 AD 70,6D32,OK
1157,01 03 00 A6 00 24 A5 F2,0,0,7,1,03 00 A6 00 24,F2A5,OK
1161,03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 89 82 05 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,45,52,1,03 61 B4 00 01,D0DB,OK
1161,03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 89 82 05 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,53,59,1,03 02 00 7C,A5B9,OK
1163,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
1165,01 03 24 00 00 56 0C 00 00 56 36 00 00 55 83 00 02 E7 10 00 02 EA 58 00 02 E8 C9 00 05 08 EB 00 05 0C A7 00 05 08 3D BC C4 01 03 00 66 00 10 A4 19,0,0,40,1,03 24 00 00 56 0C 00 00 56 36 00 00 55 83 00 02 E7 10 00 02 EA 58 00 02 E8 C9 00 05 08 EB 00 05 0C A7 00 05 08 3D,C4BC,OK
1165,01 03 24 00 00 56 0C 00 00 56 36 00 00 55 83 00 02 E7 10 00 02 EA 58 00 02 E8 C9 00 05 08 EB 00 05 0C A7 00 05 08 3D BC C4 01 03 00 66 00 10 A4 19,1,41,48,1,03 00 66 00 10,19A4,OK
1167,01 03 20 00 13 2D 82 00 00 00 00 00 13 2E B4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 6C 6B C4 2E 01 03 00 A6 00 24 A5 F2,0,0,36,1,03 20 00 13 2D 82 00 00 00 00 00 13 2E B4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 6C 6B,2EC4,OK
1167,01 03 20 00 13 2D 82 00 00 00 00 00 13 2E B4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 6C 6B C4 2E 01 03 00 A6 00 24 A5 F2,1,37,44,1,03 00 A6 00 24,F2A5,OK
1171,03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 89 CD 26 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,41,44,19,89,26CD,OK
1171,03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 89 CD 26 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,45,52,1,03 61 B4 00 01,D0DB,OK
1171,03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 89 CD 26 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,2,53,59,1,03 02 00 7C,A5B9,OK
1173,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
1175,01 03 24 00 00 56 EA 00 00 57 35 00 00 56 0F 00 02 E8 33 00 02 E9 58 00 02 E8 F4 00 05 08 FC 00 05 0B 18 00 05 0A 42 F9 46 01 03 00 66 00 10 A4 19,0,0,40,1,03 24 00 00 56 EA 00 00 57 35 00 00 56 0F 00 02 E8 33 00 02 E9 58 00 02 E8 F4 00 05 08 FC 00 05 0B 18 00 05 0A 42,46F9,OK
1175,01 03 24 00 00 56 EA 00 00 57 35 00 00 56 0F 00 02 E8 33 00 02 E9 58 00 02 E8 F4 00 05 08 FC 00 05 0B 18 00 05 0A 42 F9 46 01 03 00 66 00 10 A4 19,1,41,48,1,03 00 66 00 10,19A4,OK
1177,01 03 20 00 13 53 46 00 00 00 00 00 13 58 BE 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E8 A8 83 EB 01 03 00 A6 00 24 A5 F2,0,0,36,1,03 20 00 13 53 46 00 00 00 00 00 13 58 BE 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E8 A8,EB83,OK
1177,01 03 20 00 13 53 46 00 00 00 00 00 13 58 BE 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E8 A8 83 EB 01 03 00 A6 00 24 A5 F2,1,37,44,1,03 00 A6 00 24,F2A5,OK
1181,03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 89 C2 50 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,45,52,1,03 61 B4 00 01,D0DB,OK
1181,03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 89 C2 50 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,53,59,1,03 02 00 7C,A5B9,OK
1183,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
1185,01 03 24 00 00 56 F2 00 00 57 21 00 00 56 01 00 02 E6 FA 00 02 E9 1E 00 02 E9 E6 00 05 06 CA 00 05 0C 95 00 05 0A 16 F3 F9 01 03 00 66 00 10 A4 19,0,0,40,1,03 24 00 00 56 F2 00 00 57 21 00 00 56 01 00 02 E6 FA 00 02 E9 1E 00 02 E9 E6 00 05 06 CA 00 05 0C 95 00 05 0A 16,F9F3,OK
1185,01 03 24 00 00 56 F2 00 00 57 21 00 00 56 01 00 02 E6 FA 00 02 E9 1E 00 02 E9 E6 00 05 06 CA 00 05 0C 95 00 05 0A 16 F3 F9 01 03 00 66 00 10 A4 19,1,41,48,1,03 00 66 00 10,19A4,OK
1187,01 03 20 00 13 54 1C 00 00 00 00 00 13 58 F9 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 DB 63 6A 6E,0,0,36,1,03 20 00 13 54 1C 00 00 00 00 00 13 58 F9 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 DB 63,6E6A,OK
1189,01 03 00 A6 00 24 A5 F2,0,0,7,1,03 00 A6 00 24,F2A5,OK
1193,03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8A F5 13 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,45,52,1,03 61 B4 00 01,D0DB,OK
1193,03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8A F5 13 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,53,59,1,03 02 00 7C,A5B9,OK
1195,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
1197,01 03 24 00 00 56 77 00 00 56 8A 00 00 55 DC 00 02 E4 26 00 02 E9 1F 00 02 E8 3B 00 05 04 78 00 05 0C 43 00 05 04 F4 F3 65,0,0,40,1,03 24 00 00 56 77 00 00 56 8A 00 00 55 DC 00 02 E4 26 00 02 E9 1F 00 02 E8 3B 00 05 04 78 00 05 0C 43 00 05 04 F4,65F3,OK
1199,01 03 00 66 00 10 A4 19,0,0,7,1,03 00 66 00 10,19A4,OK
1201,01 03 20 00 13 3A FB 00 00 00 00 00 13 3C 73 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 78 3F 07 15,0,0,36,1,03 20 00 13 3A FB 00 00 00 00 00 13 3C 73 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 78 3F,1507,OK
1203,01 03 00 A6 00 24 A5 F2,0,0,7,1,03 00 A6 00 24,F2A5,OK
1207,03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8A 39 B3 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,45,52,1,03 61 B4 00 01,D0DB,OK
1207,03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8A 39 B3 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,53,59,1,03 02 00 7C,A5B9,OK
1209,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
1211,01 03 24 00 00 56 EF 00 00 57 7E 00 00 56 75 00 02 E7 56 00 02 E9 8E 00 02 E8 11 00 05 08 BC 00 05 0A CC 00 05 08 25 C2 EC,0,0,40,1,03 24 00 00 56 EF 00 00 57 7E 00 00 56 75 00 02 E7 56 00 02 E9 8E 00 02 E8 11 00 05 08 BC 00 05 0A CC 00 05 08 25,ECC2,OK
1213,01 03 00 66 00 10 A4 19,0,0,7,1,03 00 66 00 10,19A4,OK
1215,01 03 20 00 13 63 76 00 00 00 00 00 13 65 76 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 8C E4 FB 30 01 03 00 A6 00 24 A5 F2,0,0,36,1,03 20 00 13 63 76 00 00 00 00 00 13 65 76 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 8C E4,30FB,OK
1215,01 03 20 00 13 63 76 00 00 00 00 00 13 65 76 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 8C E4 FB 30 01 03 00 A6 00 24 A5 F2,1,37,44,1,03 00 A6 00 24,F2A5,OK
1219,03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8A 7B 48 01 03 61 B4 00 01 DB D0,0,45,52,1,03 61 B4 00 01,D0DB,OK
1221,01 03 02 00 7C B9 A5,0,0,6,1,03 02 00 7C,A5B9,OK
1223,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
1225,01 03 24 00 00 57 75 00 00 57 D6 00 00 56 B9 00 02 E7 64 00 02 E8 B6 00 02 E7 F3 00 05 07 E4 00 05 09 AA 00 05 08 8C 7C 0E 01 03 00 66 00 10 A4 19,0,0,40,1,03 24 00 00 57 75 00 00 57 D6 00 00 56 B9 00 02 E7 64 00 02 E8 B6 00 02 E7 F3 00 05 07 E4 00 05 09 AA 00 05 08 8C,0E7C,OK
1225,01 03 24 00 00 57 75 00 00 57 D6 00 00 56 B9 00 02 E7 64 00 02 E8 B6 00 02 E7 F3 00 05 07 E4 00 05 09 AA 00 05 08 8C 7C 0E 01 03 00 66 00 10 A4 19,1,41,48,1,03 00 66 00 10,19A4,OK
1227,01 03 20 00 13 72 03 00 00 00 00 00 13 76 FD 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 DE AA DC CD 01 03 00 A6 00 24 A5 F2,0,0,36,1,03 20 00 13 72 03 00 00 00 00 00 13 76 FD 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 DE AA,CDDC,OK
1227,01 03 20 00 13 72 03 00 00 00 00 00 13 76 FD 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 DE AA DC CD 01 03 00 A6 00 24 A5 F2,1,37,44,1,03 00 A6 00 24,F2A5,OK
1231,03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8B 79 E5 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,45,52,1,03 61 B4 00 01,D0DB,OK
1231,03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8B 79 E5 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,53,59,1,03 02 00 7C,A5B9,OK
1233,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
1235,01 03 24 00 00 57 99 00 00 57 76 00 00 56 93 00 02 E4 E2 00 02 E8 CD 00 02 E9 4C 00 05 04 5A 00 05 0C BB 00 05 07 2C 8A 72,0,0,40,1,03 24 00 00 57 99 00 00 57 76 00 00 56 93 00 02 E4 E2 00 02 E8 CD 00 02 E9 4C 00 05 04 5A 00 05 0C BB 00 05 07 2C,728A,OK
1237,01 03 00 66 00 10 A4 19,0,0,7,1,03 00 66 00 10,19A4,OK
1239,01 03 20 00 13 6E FD 00 00 00 00 00 13 73 0A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 C8 C1 01 8B 01 03 00 A6 00 24 A5 F2,0,0,36,1,03 20 00 13 6E FD 00 00 00 00 00 13 73 0A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 C8 C1,8B01,OK
1239,01 03 20 00 13 6E FD 00 00 00 00 00 13 73 0A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 C8 C1 01 8B 01 03 00 A6 00 24 A5 F2,1,37,44,1,03 00 A6 00 24,F2A5,OK
1245,01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,0,7,1,03 61 B4 00 01,D0DB,OK
1245,01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,8,14,1,03 02 00 7C,A5B9,OK
1247,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
1249,01 03 24 00 00 57 0C 00 00 57 45 00 00 56 9E 00 02 E5 B5 00 02 E9 AB 00 02 E8 09 00 05 07 04 00 05 0B C9 00 05 06 33 D6 12,0,0,40,1,03 24 00 00 57 0C 00 00 57 45 00 00 56 9E 00 02 E5 B5 00 02 E9 AB 00 02 E8 09 00 05 07 04 00 05 0B C9 00 05 06 33,12D6,OK
1251,01 03 00 66 00 10 A4 19,0,0,7,1,03 00 66 00 10,19A4,OK
1253,01 03 20 00 13 65 35 00 00 00 00 00 13 66 67 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 6D 0F C7 A8 01 03 00 A6 00 24 A5 F2,0,0,36,1,03 20 00 13 65 35 00 00 00 00 00 13 66 67 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 6D 0F,A8C7,OK
1253,01 03 20 00 13 65 35 00 00 00 00 00 13 66 67 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 6D 0F C7 A8 01 03 00 A6 00 24 A5 F2,1,37,44,1,03 00 A6 00 24,F2A5,OK
1257,03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8B 96 D4 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,45,52,1,03 61 B4 00 01,D0DB,OK
