uid,req_line,resp_line,start,reg_index,reg_addr,value,hex
1,399,519,25012,1,25013,21662,549E
1,399,519,25012,2,25014,0,0000
1,399,519,25012,3,25015,21691,54BB
1,399,519,25012,4,25016,0,0000
1,399,519,25012,5,25017,21463,53D7
1,399,519,25012,6,25018,2,0002
1,399,519,25012,7,25019,59545,E899
1,399,519,25012,8,25020,2,0002
1,399,519,25012,9,25021,59820,E9AC
1,399,519,25012,10,25022,2,0002
1,399,519,25012,11,25023,59681,E921
1,399,519,25012,12,25024,5,0005
1,399,519,25012,13,25025,2494,09BE
1,399,519,25012,14,25026,5,0005
1,399,519,25012,15,25027,2925,0B6D
1,399,519,25012,16,25028,5,0005
1,399,519,25012,17,25029,2748,0ABC
1,401,521,16,0,16,18,0012
1,401,521,16,1,17,54698,D5AA
1,401,521,16,2,18,0,0000
1,401,521,16,3,19,0,0000
1,401,521,16,4,20,18,0012
1,401,521,16,5,21,55160,D778
1,401,521,16,6,22,0,0000
1,401,521,16,7,23,0,0000
1,401,521,16,8,24,0,0000
1,401,521,16,9,25,0,0000
1,401,521,16,10,26,0,0000
1,401,521,16,11,27,0,0000
1,401,521,16,12,28,0,0000
1,401,521,16,13,29,0,0000
1,401,521,16,14,30,0,0000
1,401,521,16,15,31,33768,83E8
1,403,527,102,0,102,124,007C
1,405,531,166,0,166,0,0000
1,405,531,166,1,167,21767,5507
1,405,531,166,2,168,0,0000
1,405,531,166,3,169,21779,5513
1,405,531,166,4,170,0,0000
1,405,531,166,5,171,21577,5449
1,405,531,166,6,172,2,0002
1,405,531,166,7,173,59540,E894
1,405,531,166,8,174,2,0002
1,405,531,166,9,175,59837,E9BD
1,405,531,166,10,176,2,0002
1,405,531,166,11,177,59557,E8A5
1,405,531,166,12,178,5,0005
1,405,531,166,13,179,2580,0A14
1,405,531,166,14,180,5,0005
1,405,531,166,15,181,2811,0AFB
1,405,531,166,16,182,5,0005
1,405,531,166,17,183,2582,0A16
1,409,533,25012,0,25012,18,0012
1,409,533,25012,1,25013,58982,E666
1,409,533,25012,2,25014,0,0000
1,409,533,25012,3,25015,0,0000
1,409,533,25012,4,25016,18,0012
1,409,533,25012,5,25017,60225,EB41
1,409,533,25012,6,25018,0,0000
1,409,533,25012,7,25019,0,0000
1,409,533,25012,8,25020,0,0000
1,409,533,25012,9,25021,0,0000
1,409,533,25012,10,25022,0,0000
1,409,533,25012,11,25023,0,0000
1,409,533,25012,12,25024,0,0000
1,409,533,25012,13,25025,0,0000
1,409,533,25012,14,25026,0,0000
1,409,533,25012,15,25027,54647,D577
1,411,537,16,0,16,124,007C
1,415,541,102,0,102,0,0000
1,415,541,102,1,103,21742,54EE
1,415,541,102,2,104,0,0000
1,415,541,102,3,105,21715,54D3
1,415,541,102,4,106,0,0000
1,415,541,102,5,107,21377,5381
1,415,541,102,6,108,2,0002
1,415,541,102,7,109,58699,E54B
1,415,541,102,8,110,2,0002
1,415,541,102,9,111,59495,E867
1,415,541,102,10,112,2,0002
1,415,541,102,11,113,59735,E957
1,415,541,102,12,114,5,0005
1,415,541,102,13,115,1126,0466
1,415,541,102,14,116,5,0005
1,415,541,102,15,117,3091,0C13
1,415,541,102,16,118,5,0005
1,415,541,102,17,119,2017,07E1
1,417,543,166,0,166,18,0012
1,417,543,166,1,167,53212,CFDC
1,417,543,166,2,168,0,0000
1,417,543,166,3,169,0,0000
1,417,543,166,4,170,18,0012
1,417,543,166,5,171,54069,D335
1,417,543,166,6,172,0,0000
1,417,543,166,7,173,0,0000
1,417,543,166,8,174,0,0000
1,417,543,166,9,175,0,0000
1,417,543,166,10,176,0,0000
1,417,543,166,11,177,0,0000
1,417,543,166,12,178,0,0000
1,417,543,166,13,179,0,0000
1,417,543,166,14,180,0,0000
1,417,543,166,15,181,45970,B392
1,421,549,25012,0,25012,124,007C
1,423,553,16,0,16,0,0000
1,423,553,16,1,17,21557,5435
1,423,553,16,2,18,0,0000
1,423,553,16,3,19,21647,548F
1,423,553,16,4,20,0,0000
1,423,553,16,5,21,21444,53C4
1,423,553,16,6,22,2,0002
1,423,553,16,7,23,58882,E602
1,423,553,16,8,24,2,0002
1,423,553,16,9,25,59390,E7FE
1,423,553,16,10,26,2,0002
1,423,553,16,11,27,59623,E8E7
1,423,553,16,12,28,5,0005
1,423,553,16,13,29,1260,04EC
1,423,553,16,14,30,5,0005
1,423,553,16,15,31,2733,0AAD
1,423,553,16,16,32,5,0005
1,423,553,16,17,33,2182,0886
1,425,555,102,0,102,18,0012
1,425,555,102,1,103,50133,C3D5
1,425,555,102,2,104,0,0000
1,425,555,102,3,105,0,0000
1,425,555,102,4,106,18,0012
1,425,555,102,5,107,50345,C4A9
1,425,555,102,6,108,0,0000
1,425,555,102,7,109,0,0000
1,425,555,102,8,110,0,0000
1,425,555,102,9,111,0,0000
1,425,555,102,10,112,0,0000
1,425,555,102,11,113,0,0000
1,425,555,102,12,114,0,0000
1,425,555,102,13,115,0,0000
1,425,555,102,14,116,0,0000
1,425,555,102,15,117,22852,5944
1,429,561,166,0,166,124,007C
1,435,565,25012,0,25012,0,0000
1,435,565,25012,1,25013,21642,548A
1,435,565,25012,2,25014,0,0000
1,435,565,25012,3,25015,21682,54B2
1,435,565,25012,4,25016,0,0000
1,435,565,25012,5,25017,21464,53D8
1,435,565,25012,6,25018,2,0002
1,435,565,25012,7,25019,59585,E8C1
1,435,565,25012,8,25020,2,0002
1,435,565,25012,9,25021,59817,E9A9
1,435,565,25012,10,25022,2,0002
1,435,565,25012,11,25023,59783,E987
1,435,565,25012,12,25024,5,0005
1,435,565,25012,13,25025,2470,09A6
1,435,565,25012,14,25026,5,0005
1,435,565,25012,15,25027,3018,0BCA
1,435,565,25012,16,25028,5,0005
1,435,565,25012,17,25029,2921,0B69
1,437,567,16,0,16,18,0012
1,437,567,16,1,17,54739,D5D3
1,437,567,16,2,18,0,0000
1,437,567,16,3,19,0,0000
1,437,567,16,4,20,18,0012
1,437,567,16,5,21,55110,D746
1,437,567,16,6,22,0,0000
1,437,567,16,7,23,0,0000
1,437,567,16,8,24,0,0000
1,437,567,16,9,25,0,0000
1,437,567,16,10,26,0,0000
1,437,567,16,11,27,0,0000
1,437,567,16,12,28,0,0000
1,437,567,16,13,29,0,0000
1,437,567,16,14,30,0,0000
1,437,567,16,15,31,51551,C95F
1,439,573,102,0,102,124,007C
1,441,577,166,0,166,0,0000
1,441,577,166,1,167,21841,5551
1,441,577,166,2,168,0,0000
1,441,577,166,3,169,21845,5555
1,441,577,166,4,170,0,0000
1,441,577,166,5,171,21498,53FA
1,441,577,166,6,172,2,0002
1,441,577,166,7,173,59518,E87E
1,441,577,166,8,174,2,0002
1,441,577,166,9,175,60052,EA94
1,441,577,166,10,176,2,0002
1,441,577,166,11,177,59780,E984
1,441,577,166,12,178,5,0005
1,441,577,166,13,179,2688,0A80
1,441,577,166,14,180,5,0005
1,441,577,166,15,181,3328,0D00
1,441,577,166,16,182,5,0005
1,441,577,166,17,183,2678,0A76
1,445,579,25012,0,25012,18,0012
1,445,579,25012,1,25013,61343,EF9F
1,445,579,25012,2,25014,0,0000
1,445,579,25012,3,25015,0,0000
1,445,579,25012,4,25016,18,0012
1,445,579,25012,5,25017,62649,F4B9
1,445,579,25012,6,25018,0,0000
1,445,579,25012,7,25019,0,0000
1,445,579,25012,8,25020,0,0000
1,445,579,25012,9,25021,0,0000
1,445,579,25012,10,25022,0,0000
1,445,579,25012,11,25023,0,0000
1,445,579,25012,12,25024,0,0000
1,445,579,25012,13,25025,0,0000
1,445,579,25012,14,25026,0,0000
1,445,579,25012,15,25027,56941,DE6D
1,447,583,16,0,16,124,007C
1,449,587,102,0,102,0,0000
1,449,587,102,1,103,21633,5481
1,449,587,102,2,104,0,0000
1,449,587,102,3,105,21623,5477
1,449,587,102,4,106,0,0000
1,449,587,102,5,107,21418,53AA
1,449,587,102,6,108,2,0002
1,449,587,102,7,109,58624,E500
1,449,587,102,8,110,2,0002
1,449,587,102,9,111,59507,E873
1,449,587,102,10,112,2,0002
1,449,587,102,11,113,59837,E9BD
1,449,587,102,12,114,5,0005
1,449,587,102,13,115,981,03D5
1,449,587,102,14,116,5,0005
1,449,587,102,15,117,3262,0CBE
1,449,587,102,16,118,5,0005
1,449,587,102,17,119,2059,080B
1,451,591,166,0,166,18,0012
1,451,591,166,1,167,51092,C794
1,451,591,166,2,168,0,0000
1,451,591,166,3,169,0,0000
1,451,591,166,4,170,18,0012
1,451,591,166,5,171,51524,C944
1,451,591,166,6,172,0,0000
1,451,591,166,7,173,0,0000
1,451,591,166,8,174,0,0000
1,451,591,166,9,175,0,0000
1,451,591,166,10,176,0,0000
1,451,591,166,11,177,0,0000
1,451,591,166,12,178,0,0000
1,451,591,166,13,179,0,0000
1,451,591,166,14,180,0,0000
1,451,591,166,15,181,32631,7F77
1,457,597,25012,0,25012,124,007C
1,459,601,16,0,16,0,0000
1,459,601,16,1,17,21559,5437
1,459,601,16,2,18,0,0000
1,459,601,16,3,19,21582,544E
1,459,601,16,4,20,0,0000
1,459,601,16,5,21,21453,53CD
1,459,601,16,6,22,2,0002
1,459,601,16,7,23,58863,E5EF
1,459,601,16,8,24,2,0002
1,459,601,16,9,25,59650,E902
1,459,601,16,10,26,2,0002
1,459,601,16,11,27,59773,E97D
1,459,601,16,12,28,5,0005
1,459,601,16,13,29,2523,09DB
1,459,601,16,14,30,5,0005
1,459,601,16,15,31,3110,0C26
1,459,601,16,16,32,5,0005
1,459,601,16,17,33,2831,0B0F
1,461,603,102,0,102,18,0012
1,461,603,102,1,103,55389,D85D
1,461,603,102,2,104,0,0000
1,461,603,102,3,105,0,0000
1,461,603,102,4,106,18,0012
1,461,603,102,5,107,55705,D999
1,461,603,102,6,108,0,0000
1,461,603,102,7,109,0,0000
1,461,603,102,8,110,0,0000
1,461,603,102,9,111,0,0000
1,461,603,102,10,112,0,0000
1,461,603,102,11,113,0,0000
1,461,603,102,12,114,0,0000
1,461,603,102,13,115,0,0000
1,461,603,102,14,116,0,0000
1,461,603,102,15,117,27925,6D15
1,463,607,166,0,166,124,007C
1,467,611,25012,0,25012,0,0000
1,467,611,25012,1,25013,21759,54FF
1,467,611,25012,2,25014,0,0000
1,467,611,25012,3,25015,21771,550B
1,467,611,25012,4,25016,0,0000
1,467,611,25012,5,25017,21596,545C
1,467,611,25012,6,25018,2,0002
1,467,611,25012,7,25019,59797,E995
1,467,611,25012,8,25020,2,0002
1,467,611,25012,9,25021,59979,EA4B
1,467,611,25012,10,25022,2,0002
1,467,611,25012,11,25023,59691,E92B
1,467,611,25012,12,25024,5,0005
1,467,611,25012,13,25025,2958,0B8E
1,467,611,25012,14,25026,5,0005
1,467,611,25012,15,25027,2980,0BA4
1,467,611,25012,16,25028,5,0005
1,467,611,25012,17,25029,2959,0B8F
1,469,615,16,0,16,18,0012
1,469,615,16,1,17,60745,ED49
1,469,615,16,2,18,0,0000
1,469,615,16,3,19,0,0000
1,469,615,16,4,20,18,0012
1,469,615,16,5,21,61668,F0E4
1,469,615,16,6,22,0,0000
1,469,615,16,7,23,0,0000
1,469,615,16,8,24,0,0000
1,469,615,16,9,25,0,0000
1,469,615,16,10,26,0,0000
1,469,615,16,11,27,0,0000
1,469,615,16,12,28,0,0000
1,469,615,16,13,29,0,0000
1,469,615,16,14,30,0,0000
1,469,615,16,15,31,47857,BAF1
1,471,621,102,0,102,124,007C
1,473,625,166,0,166,0,0000
1,473,625,166,1,167,21813,5535
1,473,625,166,2,168,0,0000
1,473,625,166,3,169,21759,54FF
1,473,625,166,4,170,0,0000
1,473,625,166,5,171,21503,53FF
1,473,625,166,6,172,2,0002
1,473,625,166,7,173,59240,E768
1,473,625,166,8,174,2,0002
1,473,625,166,9,175,59858,E9D2
1,473,625,166,10,176,2,0002
1,473,625,166,11,177,60076,EAAC
1,473,625,166,12,178,5,0005
1,473,625,166,13,179,1968,07B0
1,473,625,166,14,180,5,0005
1,473,625,166,15,181,3596,0E0C
1,473,625,166,16,182,5,0005
1,473,625,166,17,183,2825,0B09
1,477,627,25012,0,25012,18,0012
1,477,627,25012,1,25013,60048,EA90
1,477,627,25012,2,25014,0,0000
1,477,627,25012,3,25015,0,0000
1,477,627,25012,4,25016,18,0012
1,477,627,25012,5,25017,61112,EEB8
1,477,627,25012,6,25018,0,0000
1,477,627,25012,7,25019,0,0000
1,477,627,25012,8,25020,0,0000
1,477,627,25012,9,25021,0,0000
1,477,627,25012,10,25022,0,0000
1,477,627,25012,11,25023,0,0000
1,477,627,25012,12,25024,0,0000
1,477,627,25012,13,25025,0,0000
1,477,627,25012,14,25026,0,0000
1,477,627,25012,15,25027,51376,C8B0
1,479,635,16,0,16,124,007C
1,481,639,102,0,102,0,0000
1,481,639,102,1,103,21614,546E
1,481,639,102,2,104,0,0000
1,481,639,102,3,105,21598,545E
1,481,639,102,4,106,0,0000
1,481,639,102,5,107,21470,53DE
1,481,639,102,6,108,2,0002
1,481,639,102,7,109,58679,E537
1,481,639,102,8,110,2,0002
1,481,639,102,9,111,59552,E8A0
1,481,639,102,10,112,2,0002
1,481,639,102,11,113,59645,E8FD
1,481,639,102,12,114,5,0005
1,481,639,102,13,115,1203,04B3
1,481,639,102,14,116,5,0005
1,481,639,102,15,117,3059,0BF3
1,481,639,102,16,118,5,0005
1,481,639,102,17,119,1880,0758
1,483,641,166,0,166,18,0012
1,483,641,166,1,167,51057,C771
1,483,641,166,2,168,0,0000
1,483,641,166,3,169,0,0000
1,483,641,166,4,170,18,0012
1,483,641,166,5,171,51281,C851
1,483,641,166,6,172,0,0000
1,483,641,166,7,173,0,0000
1,483,641,166,8,174,0,0000
1,483,641,166,9,175,0,0000
1,483,641,166,10,176,0,0000
1,483,641,166,11,177,0,0000
1,483,641,166,12,178,0,0000
1,483,641,166,13,179,0,0000
1,483,641,166,14,180,0,0000
1,483,641,166,15,181,23505,5BD1
1,489,647,25012,0,25012,124,007C
1,491,651,16,0,16,0,0000
1,491,651,16,1,17,21667,54A3
1,491,651,16,2,18,0,0000
1,491,651,16,3,19,21680,54B0
1,491,651,16,4,20,0,0000
1,491,651,16,5,21,21496,53F8
1,491,651,16,6,22,2,0002
1,491,651,16,7,23,59342,E7CE
1,491,651,16,8,24,2,0002
1,491,651,16,9,25,59842,E9C2
1,491,651,16,10,26,2,0002
1,491,651,16,11,27,59690,E92A
1,491,651,16,12,28,5,0005
1,491,651,16,13,29,2273,08E1
1,491,651,16,14,30,5,0005
1,491,651,16,15,31,3073,0C01
1,491,651,16,16,32,5,0005
1,491,651,16,17,33,2525,09DD
1,493,653,102,0,102,18,0012
1,493,653,102,1,103,55494,D8C6
1,493,653,102,2,104,0,0000
1,493,653,102,3,105,0,0000
1,493,653,102,4,106,18,0012
1,493,653,102,5,107,55770,D9DA
1,493,653,102,6,108,0,0000
1,493,653,102,7,109,0,0000
1,493,653,102,8,110,0,0000
1,493,653,102,9,111,0,0000
1,493,653,102,10,112,0,0000
1,493,653,102,11,113,0,0000
1,493,653,102,12,114,0,0000
1,493,653,102,13,115,0,0000
1,493,653,102,14,116,0,0000
1,493,653,102,15,117,26125,660D
1,495,661,166,0,166,0,0000
1,495,661,166,1,167,21842,5552
1,495,661,166,2,168,0,0000
1,495,661,166,3,169,21884,557C
1,495,661,166,4,170,0,0000
1,495,661,166,5,171,21619,5473
1,495,661,166,6,172,2,0002
1,495,661,166,7,173,59649,E901
1,495,661,166,8,174,2,0002
1,495,661,166,9,175,59828,E9B4
1,495,661,166,10,176,2,0002
1,495,661,166,11,177,59745,E961
1,495,661,166,12,178,5,0005
1,495,661,166,13,179,2593,0A21
1,495,661,166,14,180,5,0005
1,495,661,166,15,181,2956,0B8C
1,495,661,166,16,182,5,0005
1,495,661,166,17,183,2924,0B6C
1,499,663,25012,0,25012,18,0012
1,499,663,25012,1,25013,63686,F8C6
1,499,663,25012,2,25014,0,0000
1,499,663,25012,3,25015,0,0000
1,499,663,25012,4,25016,18,0012
1,499,663,25012,5,25017,65086,FE3E
1,499,663,25012,6,25018,0,0000
1,499,663,25012,7,25019,0,0000
1,499,663,25012,8,25020,0,0000
1,499,663,25012,9,25021,0,0000
1,499,663,25012,10,25022,0,0000
1,499,663,25012,11,25023,0,0000
1,499,663,25012,12,25024,0,0000
1,499,663,25012,13,25025,0,0000
1,499,663,25012,14,25026,0,0000
1,499,663,25012,15,25027,59016,E688
1,501,671,16,0,16,0,0000
1,501,671,16,1,17,21761,5501
1,501,671,16,2,18,0,0000
1,501,671,16,3,19,21698,54C2
1,501,671,16,4,20,0,0000
1,501,671,16,5,21,21478,53E6
1,501,671,16,6,22,2,0002
1,501,671,16,7,23,58606,E4EE
1,501,671,16,8,24,2,0002
1,501,671,16,9,25,59595,E8CB
1,501,671,16,10,26,2,0002
1,501,671,16,11,27,59840,E9C0
1,501,671,16,12,28,5,0005
1,501,671,16,13,29,1066,042A
1,501,671,16,14,30,5,0005
1,501,671,16,15,31,3380,0D34
1,501,671,16,16,32,5,0005
1,501,671,16,17,33,1982,07BE
1,505,673,102,0,102,18,0012
1,505,673,102,1,103,55860,DA34
1,505,673,102,2,104,0,0000
1,505,673,102,3,105,0,0000
1,505,673,102,4,106,18,0012
1,505,673,102,5,107,56552,DCE8
1,505,673,102,6,108,0,0000
1,505,673,102,7,109,0,0000
1,505,673,102,8,110,0,0000
1,505,673,102,9,111,0,0000
1,505,673,102,10,112,0,0000
1,505,673,102,11,113,0,0000
1,505,673,102,12,114,0,0000
1,505,673,102,13,115,0,0000
1,505,673,102,14,116,0,0000
1,505,673,102,15,117,41370,A19A
1,509,679,166,0,166,124,007C
1,515,683,25012,0,25012,0,0000
1,515,683,25012,1,25013,21637,5485
1,515,683,25012,2,25014,0,0000
1,515,683,25012,3,25015,21622,5476
1,515,683,25012,4,25016,0,0000
1,515,683,25012,5,25017,21479,53E7
1,515,683,25012,6,25018,2,0002
1,515,683,25012,7,25019,58612,E4F4
1,515,683,25012,8,25020,2,0002
1,515,683,25012,9,25021,59534,E88E
1,515,683,25012,10,25022,2,0002
1,515,683,25012,11,25023,59673,E919
1,515,683,25012,12,25024,5,0005
1,515,683,25012,13,25025,1089,0441
1,515,683,25012,14,25026,5,0005
1,515,683,25012,15,25027,3112,0C28
1,515,683,25012,16,25028,5,0005
1,515,683,25012,17,25029,1843,0733
1,517,687,16,0,16,18,0012
1,517,687,16,1,17,52098,CB82
1,517,687,16,2,18,0,0000
1,517,687,16,3,19,0,0000
1,517,687,16,4,20,18,0012
1,517,687,16,5,21,52357,CC85
1,517,687,16,6,22,0,0000
1,517,687,16,7,23,0,0000
1,517,687,16,8,24,0,0000
1,517,687,16,9,25,0,0000
1,517,687,16,10,26,0,0000
1,517,687,16,11,27,0,0000
1,517,687,16,12,28,0,0000
1,517,687,16,13,29,0,0000
1,517,687,16,14,30,0,0000
1,517,687,16,15,31,25250,62A2
1,519,693,102,0,102,124,007C
1,523,697,166,0,166,0,0000
1,523,697,166,1,167,21772,550C
1,523,697,166,2,168,0,0000
1,523,697,166,3,169,21738,54EA
1,523,697,166,4,170,0,0000
1,523,697,166,5,171,21565,543D
1,523,697,166,6,172,2,0002
1,523,697,166,7,173,59608,E8D8
1,523,697,166,8,174,2,0002
1,523,697,166,9,175,59953,EA31
1,523,697,166,10,176,2,0002
1,523,697,166,11,177,59677,E91D
1,523,697,166,12,178,5,0005
1,523,697,166,13,179,2720,0AA0
1,523,697,166,14,180,5,0005
1,523,697,166,15,181,3042,0BE2
1,523,697,166,16,182,5,0005
1,523,697,166,17,183,2738,0AB2
1,527,699,25012,0,25012,18,0012
1,527,699,25012,1,25013,59939,EA23
1,527,699,25012,2,25014,0,0000
1,527,699,25012,3,25015,0,0000
1,527,699,25012,4,25016,18,0012
1,527,699,25012,5,25017,60492,EC4C
1,527,699,25012,6,25018,0,0000
1,527,699,25012,7,25019,0,0000
1,527,699,25012,8,25020,0,0000
1,527,699,25012,9,25021,0,0000
1,527,699,25012,10,25022,0,0000
1,527,699,25012,11,25023,0,0000
1,527,699,25012,12,25024,0,0000
1,527,699,25012,13,25025,0,0000
1,527,699,25012,14,25026,0,0000
1,527,699,25012,15,25027,37030,90A6
1,529,703,16,0,16,124,007C
1,531,707,102,0,102,0,0000
1,531,707,102,1,103,21907,5593
1,531,707,102,2,104,0,0000
1,531,707,102,3,105,21858,5562
1,531,707,102,4,106,0,0000
1,531,707,102,5,107,21591,5457
1,531,707,102,6,108,2,0002
1,531,707,102,7,109,59363,E7E3
1,531,707,102,8,110,2,0002
1,531,707,102,9,111,59969,EA41
1,531,707,102,10,112,2,0002
1,531,707,102,11,113,59904,EA00
1,531,707,102,12,114,5,0005
1,531,707,102,13,115,2335,091F
1,531,707,102,14,116,5,0005
1,531,707,102,15,117,3460,0D84
1,531,707,102,16,118,5,0005
1,531,707,102,17,119,2699,0A8B
1,533,711,166,0,166,18,0012
1,533,711,166,1,167,64936,FDA8
1,533,711,166,2,168,0,0000
1,533,711,166,3,169,0,0000
1,533,711,166,4,170,19,0013
1,533,711,166,5,171,619,026B
1,533,711,166,6,172,0,0000
1,533,711,166,7,173,0,0000
1,533,711,166,8,174,0,0000
1,533,711,166,9,175,0,0000
1,533,711,166,10,176,0,0000
1,533,711,166,11,177,0,0000
1,533,711,166,12,178,0,0000
1,533,711,166,13,179,0,0000
1,533,711,166,14,180,0,0000
1,533,711,166,15,181,55107,D743
1,537,717,25012,0,25012,124,007C
1,539,721,16,0,16,0,0000
1,539,721,16,1,17,21783,5517
1,539,721,16,2,18,0,0000
1,539,721,16,3,19,21750,54F6
1,539,721,16,4,20,0,0000
1,539,721,16,5,21,21521,5411
1,539,721,16,6,22,2,0002
1,539,721,16,7,23,58694,E546
1,539,721,16,8,24,2,0002
1,539,721,16,9,25,59671,E917
1,539,721,16,10,26,2,0002
1,539,721,16,11,27,59864,E9D8
1,539,721,16,12,28,5,0005
1,539,721,16,13,29,1243,04DB
1,539,721,16,14,30,5,0005
1,539,721,16,15,31,3447,0D77
1,539,721,16,16,32,5,0005
1,539,721,16,17,33,2060,080C
1,541,727,102,0,102,124,007C
1,543,731,166,0,166,0,0000
1,543,731,166,1,167,21680,54B0
1,543,731,166,2,168,0,0000
1,543,731,166,3,169,21655,5497
1,543,731,166,4,170,0,0000
1,543,731,166,5,171,21524,5414
1,543,731,166,6,172,2,0002
1,543,731,166,7,173,59081,E6C9
1,543,731,166,8,174,2,0002
1,543,731,166,9,175,59773,E97D
1,543,731,166,10,176,2,0002
1,543,731,166,11,177,59727,E94F
1,543,731,166,12,178,5,0005
1,543,731,166,13,179,1871,074F
1,543,731,166,14,180,5,0005
1,543,731,166,15,181,3182,0C6E
1,543,731,166,16,182,5,0005
1,543,731,166,17,183,2309,0905
1,549,735,25012,0,25012,18,0012
1,549,735,25012,1,25013,55517,D8DD
1,549,735,25012,2,25014,0,0000
1,549,735,25012,3,25015,0,0000
1,549,735,25012,4,25016,18,0012
1,549,735,25012,5,25017,55752,D9C8
1,549,735,25012,6,25018,0,0000
1,549,735,25012,7,25019,0,0000
1,549,735,25012,8,25020,0,0000
1,549,735,25012,9,25021,0,0000
1,549,735,25012,10,25022,0,0000
1,549,735,25012,11,25023,0,0000
1,549,735,25012,12,25024,0,0000
1,549,735,25012,13,25025,0,0000
1,549,735,25012,14,25026,0,0000
1,549,735,25012,15,25027,24120,5E38
1,551,739,16,0,16,124,007C
1,553,743,102,0,102,0,0000
1,553,743,102,1,103,21889,5581
1,553,743,102,2,104,0,0000
1,553,743,102,3,105,21911,5597
1,553,743,102,4,106,0,0000
1,553,743,102,5,107,21614,546E
1,553,743,102,6,108,2,0002
1,553,743,102,7,109,59737,E959
1,553,743,102,8,110,2,0002
1,553,743,102,9,111,60089,EAB9
1,553,743,102,10,112,2,0002
1,553,743,102,11,113,59684,E924
1,553,743,102,12,114,5,0005
1,553,743,102,13,115,3027,0BD3
1,553,743,102,14,116,5,0005
1,553,743,102,15,117,3132,0C3C
1,553,743,102,16,118,5,0005
1,553,743,102,17,119,2812,0AFC
1,555,745,166,0,166,19,0013
1,555,745,166,1,167,245,00F5
1,555,745,166,2,168,0,0000
1,555,745,166,3,169,0,0000
1,555,745,166,4,170,19,0013
1,555,745,166,5,171,1496,05D8
1,555,745,166,6,172,0,0000
1,555,745,166,7,173,0,0000
1,555,745,166,8,174,0,0000
1,555,745,166,9,175,0,0000
1,555,745,166,10,176,0,0000
1,555,745,166,11,177,0,0000
1,555,745,166,12,178,0,0000
1,555,745,166,13,179,0,0000
1,555,745,166,14,180,0,0000
1,555,745,166,15,181,55830,DA16
1,559,753,25012,0,25012,124,007C
1,563,757,16,0,16,0,0000
1,563,757,16,1,17,21922,55A2
1,563,757,16,2,18,0,0000
1,563,757,16,3,19,21877,5575
1,563,757,16,4,20,0,0000
1,563,757,16,5,21,21518,540E
1,563,757,16,6,22,2,0002
1,563,757,16,7,23,59395,E803
1,563,757,16,8,24,2,0002
1,563,757,16,9,25,60004,EA64
1,563,757,16,10,26,2,0002
1,563,757,16,11,27,59808,E9A0
1,563,757,16,12,28,5,0005
1,563,757,16,13,29,2475,09AB
1,563,757,16,14,30,5,0005
1,563,757,16,15,31,3369,0D29
1,563,757,16,16,32,5,0005
1,563,757,16,17,33,2601,0A29
1,565,759,102,0,102,18,0012
1,565,759,102,1,103,63958,F9D6
1,565,759,102,2,104,0,0000
1,565,759,102,3,105,0,0000
1,565,759,102,4,106,18,0012
1,565,759,102,5,107,65186,FEA2
1,565,759,102,6,108,0,0000
1,565,759,102,7,109,0,0000
1,565,759,102,8,110,0,0000
1,565,759,102,9,111,0,0000
1,565,759,102,10,112,0,0000
1,565,759,102,11,113,0,0000
1,565,759,102,12,114,0,0000
1,565,759,102,13,115,0,0000
1,565,759,102,14,116,0,0000
1,565,759,102,15,117,55288,D7F8
1,567,763,166,0,166,124,007C
1,573,767,25012,0,25012,0,0000
1,573,767,25012,1,25013,21784,5518
1,573,767,25012,2,25014,0,0000
1,573,767,25012,3,25015,21680,54B0
1,573,767,25012,4,25016,0,0000
1,573,767,25012,5,25017,21486,53EE
1,573,767,25012,6,25018,2,0002
1,573,767,25012,7,25019,58386,E412
1,573,767,25012,8,25020,2,0002
1,573,767,25012,9,25021,59371,E7EB
1,573,767,25012,10,25022,2,0002
1,573,767,25012,11,25023,59562,E8AA
1,573,767,25012,12,25024,5,0005
1,573,767,25012,13,25025,703,02BF
1,573,767,25012,14,25026,5,0005
1,573,767,25012,15,25027,2920,0B68
1,573,767,25012,16,25028,5,0005
1,573,767,25012,17,25029,1551,060F
1,575,769,16,0,16,18,0012
1,575,769,16,1,17,54846,D63E
1,575,769,16,2,18,0,0000
1,575,769,16,3,19,0,0000
1,575,769,16,4,20,18,0012
1,575,769,16,5,21,55191,D797
1,575,769,16,6,22,0,0000
1,575,769,16,7,23,0,0000
1,575,769,16,8,24,0,0000
1,575,769,16,9,25,0,0000
1,575,769,16,10,26,0,0000
1,575,769,16,11,27,0,0000
1,575,769,16,12,28,0,0000
1,575,769,16,13,29,0,0000
1,575,769,16,14,30,0,0000
1,575,769,16,15,31,29180,71FC
1,577,773,102,0,102,124,007C
1,579,777,166,0,166,0,0000
1,579,777,166,1,167,21735,54E7
1,579,777,166,2,168,0,0000
1,579,777,166,3,169,21771,550B
1,579,777,166,4,170,0,0000
1,579,777,166,5,171,21565,543D
1,579,777,166,6,172,2,0002
1,579,777,166,7,173,59306,E7AA
1,579,777,166,8,174,2,0002
1,579,777,166,9,175,59888,E9F0
1,579,777,166,10,176,2,0002
1,579,777,166,11,177,59584,E8C0
1,579,777,166,12,178,5,0005
1,579,777,166,13,179,2344,0928
1,579,777,166,14,180,5,0005
1,579,777,166,15,181,3032,0BD8
1,579,777,166,16,182,5,0005
